,time,survival_unbiased,survival_biased,survival_fitted
7256,0.8983937951239999,,-0.0002498631641098774,-0.0004723391699825401
6553,0.900312747746,,-0.0002504817147529853,-0.00047256900488652537
1427,0.9018774219000001,,-0.00025110026577869834,-0.00047275640749867436
732,0.90276474288,,-0.000251718817186906,-0.0004728626828334087
6778,0.904146644984,,-0.0002523373689778307,-0.0004730281946515477
6498,0.907232039732,,-0.00025295592115125095,-0.0004733977355133352
6941,0.908170772032,,-0.00025357447370738924,-0.00047351016843406754
1212,0.9097619849699999,,-0.00025419302664602403,-0.00047370074962332286
5834,0.913833379602,,-0.0002548115799673778,-0.0004741883846923725
3453,0.91590416856,,-0.00025543013367134007,-0.0004744364051884907
6287,0.919380710376,,-0.0002560486877578002,-0.00047485279413177184
2111,0.9209385832679999,,-0.00025666724222698074,-0.0004750393821498652
4780,0.921965603562,,-0.00025728579707866013,-0.00047516238941328396
3268,0.9329889381119999,,-0.0002579043523130609,-0.0004764826653851088
3054,0.9365294520480001,,-0.0002585229079299614,-0.0004769067163341578
6030,0.9366399719999999,,-0.00025914146392958426,-0.00047691995342102753
1095,0.937876175808,,-0.0002597600203118189,-0.00047706801480631685
7418,0.9485511454719999,,-0.00026037857707655475,-0.00047834656676202603
2689,0.957472921808,,-0.0002609971342240143,-0.00047941513697269937
5403,0.958174248766,,-0.000261615691753976,-0.0004794991356145659
6968,0.9586317608200001,,-0.0002622342496666624,-0.00047955393229781785
804,0.958749292456,,-0.0002628528079618519,-0.00047956800918119973
3965,0.96923139252,,-0.00026347136663976703,-0.00048082346094908274
4654,0.9697531732920001,,-0.00026408992570029724,-0.0004808859551619461
7161,0.9728766989920001,,-0.000264708485143332,-0.0004812600630065717
2964,0.973145374404,,-0.00026532704496909376,-0.00048129224253347206
1239,0.97713695388,,-0.000265945605177361,-0.0004817703180602456
2156,0.9772481647200001,,-0.00026656416576835624,-0.0004817836378954726
3348,0.981476523,,-0.00026718272674185786,-0.0004822900726600195
145,0.9830979144,,-0.0002678012880980885,-0.0004824842683543109
7119,0.9854632095560001,,-0.00026841984983693747,-0.00048276756215679653
6797,0.997418357592,,-0.00026903841195829423,-0.00048419944237597574
5314,1.003361237352,,-0.00026965697446238145,-0.00048491122711905716
357,1.0035122923020001,,-0.0002702755373489774,-0.00048492931912379547
5846,1.00446643184,,-0.00027089410061830463,-0.0004850435973850671
234,1.005543994974,,-0.0002715126642701416,-0.0004851726582157523
2083,1.0077944962220002,,-0.0002721312283047109,-0.0004854422030353184
6993,1.009895740416,,-0.0002727497927219019,-0.00048569387118597567
342,1.0122869620000001,,-0.0002733683575216039,-0.0004859802702230678
2890,1.01257009696,,-0.00027398692270403974,-0.0004860141815847139
3155,1.013672811402,,-0.00027460548826898756,-0.0004861462548130962
6800,1.02279972924,,-0.0002752240542166701,-0.0004872393950297588
5863,1.026813040152,,-0.00027584262054697664,-0.0004877200733526875
4879,1.028902543352,,-0.0002764611872597967,-0.00048797033527257197
2433,1.0302670275999999,,-0.0002770797543553528,-0.00048813376093641227
6356,1.0324468412999999,,-0.0002776983218334234,-0.0004883948394365803
2006,1.037705310852,,-0.00027831688969423096,-0.0004890246516741194
795,1.0412114586119998,,-0.00027893545793755394,-0.0004894445865513744
4287,1.0444071395160002,,-0.00027955402656361486,-0.0004898273364980475
6829,1.0453246176359998,,-0.00028017259557230314,-0.0004899372237840603
768,1.0469201697239998,,-0.00028079116496350826,-0.0004901283246777169
3748,1.05707052678,,-0.0002814097347374527,-0.0004913440432486897
4907,1.0620116450960002,,-0.00028202830489391494,-0.000491935846006464
7008,1.0623742085,,-0.0002826468754331175,-0.0004919792705934973
716,1.06409557496,,-0.00028326544635483877,-0.0004921854404022366
5078,1.0733800700699998,,-0.0002838840176593013,-0.0004932974538087659
1700,1.0753199062480001,,-0.00028450258934639456,-0.000493529789957458
6057,1.075412383008,,-0.0002851211614160079,-0.0004935408659929013
322,1.077191600546,,-0.0002857397338683639,-0.000493753964683993
2174,1.079997540304,,-0.000286358306703241,-0.0004940900349378779
6264,1.0911054743100002,,-0.00028697687992086174,-0.0004954204434724477
1679,1.092058485128,,-0.0002875954535210045,-0.0004955345865457788
3177,1.09255344318,,-0.00028821402750389187,-0.0004955938681742327
1461,1.092556532468,,-0.0002888326018694132,-0.0004955942381813933
5127,1.094474875568,,-0.000289451176617458,-0.0004958240000823098
3238,1.09498282432,,-0.0002900697517482488,-0.0004958848376200931
2904,1.09753328568,,-0.0002906883272615639,-0.0004961903089668442
619,1.1003770498140002,,-0.000291306903157626,-0.0004965309094846482
2385,1.105695423144,,-0.0002919254794362135,-0.0004971678964585029
5510,1.108173806432,,-0.0002925440560975488,-0.0004974647349413845
1715,1.10970187328,,-0.0002931626331415215,-0.0004976477530593239
4834,1.110241971512,,-0.0002937812105680209,-0.0004977124411729705
2675,1.11516451024,,-0.00029439978837726965,-0.0004983020186346248
7316,1.1159358799080001,,-0.00029501836656904603,-0.0004983944063629874
3330,1.116394081742,,-0.0002956369451435727,-0.0004984492856618903
2487,1.116928879784,,-0.00029625552410062807,-0.0004985133389663989
4810,1.117198289978,,-0.00029687410344043463,-0.0004985456064988855
4463,1.1189292016499999,,-0.0002974926831628818,-0.0004987529195473581
1737,1.1192983725599999,,-0.000298111263267859,-0.000498797135522094
4537,1.1193777744,,-0.0002987298437555889,-0.0004988066455610932
3564,1.1214901298639999,,-0.0002993484246258498,-0.0004990596445198403
5669,1.124753019908,,-0.00029996700587886423,-0.0004994504441734534
2025,1.133291415888,,-0.0003005855875145217,-0.0005004730965296154
6378,1.13421801432,,-0.00030120416953271156,-0.0005005840761646569
316,1.1380593770999998,,-0.00030182275193365644,-0.0005010441600852249
1722,1.138229051904,,-0.00030244133471713473,-0.0005010644822087828
1526,1.14050696846,,-0.0003030599178833689,-0.0005013373105876248
5799,1.1414230776960002,,-0.00030367850143213745,-0.0005014470339210111
2096,1.1423043888639999,,-0.0003042970853636629,-0.0005015525894544599
7458,1.14690862688,,-0.0003049156696778346,-0.0005021040437166448
3718,1.147109631996,,-0.0003055342543745421,-0.0005021281183034828
1940,1.147768378616,,-0.0003061528394540079,-0.0005022070170550323
6963,1.149782095256,,-0.00030677142491601037,-0.0005024482019416741
6515,1.149817049486,,-0.0003073900107607721,-0.0005024523884452927
5076,1.15086633048,,-0.00030800859698807147,-0.0005025780618953533
6213,1.15769717613,,-0.00030862718359813107,-0.0005033961992146946
3489,1.15863489192,,-0.00030924577059084025,-0.0005035085103869921
1751,1.1593545182079998,,-0.00030986435796608855,-0.0005035947007581932
2273,1.165584570844,,-0.0003104829457240984,-0.0005043408804882201
6530,1.1682736160699998,,-0.00031110153386464833,-0.000504662950165316
4809,1.169551485938,,-0.0003117201223879608,-0.000504816001936918
1094,1.17560137452,,-0.0003123387112938142,-0.000505540603235264
3860,1.177470909252,,-0.0003129573005824311,-0.0005057645193083866
4335,1.1811518220919999,,-0.000313575890253701,-0.0005062053859767246
2980,1.18156994622,,-0.0003141944803075133,-0.0005062554651280861
6928,1.182739754526,,-0.00031481307074409043,-0.0005063955742566848
7304,1.1904423402059998,,-0.000315431661563211,-0.0005073181207645586
70,1.19062061197,,-0.00031605025276509733,-0.0005073394725547448
531,1.1929481463759999,,-0.000316668844349528,-0.0005076182437138617
5888,1.200447817856,,-0.0003172874363167255,-0.0005085164869819683
2528,1.203717583242,,-0.00031790602866657927,-0.0005089081101022736
2670,1.215034720328,,-0.0003185246213989787,-0.0005102635751021537
3819,1.216873739136,,-0.0003191432145141464,-0.0005104838362520737
499,1.21754721237,,-0.0003197618080118607,-0.0005105644988251349
5285,1.217615279146,,-0.0003203804018923442,-0.0005105726512520095
7236,1.22241143012,,-0.00032099899615548635,-0.0005111470911240368
1535,1.226266457076,,-0.00032161759080117654,-0.0005116088116168385
3459,1.226851921438,,-0.00032223618582963737,-0.0005116789332779387
5092,1.22782493064,,-0.0003228547812406472,-0.0005117954715780273
2855,1.2303169681400001,,-0.00032347337703442854,-0.0005120939454397442
1956,1.2318206813219998,,-0.00032409197321075985,-0.0005122740466943787
5254,1.2328761251800002,,-0.0003247105697698637,-0.0005124004582769182
6101,1.23406906608,,-0.0003253291667116295,-0.0005125433380197884
4206,1.2364180374020002,,-0.00032594776403594664,-0.0005128246767001012
6410,1.24040756235,,-0.00032656636174303774,-0.0005133025061539701
5009,1.2412184050000001,,-0.0003271849598326811,-0.0005133996216014664
416,1.2471091433519998,,-0.00032780355830509936,-0.0005141051613151688
573,1.2499294424879999,,-0.0003284221571600709,-0.0005144429514063367
4369,1.2571418280959998,,-0.00032904075639781825,-0.0005153067861538522
7298,1.258558897992,,-0.0003296593560182309,-0.0005154765100541474
2121,1.264799302592,,-0.00033027795602119816,-0.0005162239296494137
410,1.2729228301200002,,-0.0003308965564069427,-0.0005171968927898344
4893,1.275700653702,,-0.00033151515717524287,-0.0005175295955407713
4243,1.275967685704,,-0.00033213375832632125,-0.0005175615782347873
6156,1.27605376941,,-0.00033275235985995614,-0.0005175718885676618
1830,1.276277474472,,-0.00033337096177637023,-0.0005175986819500812
5385,1.2777185163600002,,-0.0003339895640754529,-0.0005177712770001987
1437,1.280668878816,,-0.0003346081667570935,-0.0005181246449072655
1368,1.2834898888759998,,-0.00033522676982151474,-0.0005184625201465228
3905,1.290526832988,,-0.00033584537326849487,-0.0005193053420879242
5508,1.293640177284,,-0.0003364639770982565,-0.0005196782304954548
7269,1.294457005488,,-0.000337082581310578,-0.0005197760628388314
3413,1.2947709766859998,,-0.000337701185905682,-0.0005198136674880129
5881,1.297655051784,,-0.0003383197908834579,-0.0005201590960909059
3510,1.300000631832,,-0.0003389383962437951,-0.0005204400285948882
4854,1.303142079528,,-0.00033955700198691615,-0.0005208162829751722
4577,1.30494669912,,-0.00034017560811259946,-0.000521032424096064
7305,1.308229425976,,-0.00034079421462106756,-0.0005214255996247919
6763,1.309576929024,,-0.0003414128215120989,-0.000521586991433066
4092,1.3106895595199999,,-0.000342031428785916,-0.0005217202523173044
4317,1.3116239013120001,,-0.00034265003644240834,-0.0005218321593824355
3518,1.3138092397619998,,-0.00034326864448146525,-0.0005220938995875207
5090,1.3206272991299999,,-0.0003438872529033094,-0.0005229105054808841
820,1.32269316732,,-0.000344505861707719,-0.0005231579366116225
3373,1.3253164187039999,,-0.00034512447089491685,-0.0005234721260934569
3694,1.3330536468,,-0.00034574308046479225,-0.0005243988217586698
2484,1.33874386368,,-0.0003463616904172346,-0.0005250803448120672
1636,1.3423780549759998,,-0.00034698030075246654,-0.0005255156155936406
4018,1.34485014012,,-0.0003475989114702664,-0.0005258116997414203
1941,1.3526969093280001,,-0.00034821752257085676,-0.0005267515152568424
5511,1.3540025588279998,,-0.00034883613405401604,-0.0005269078942231756
725,1.35696324029,,-0.0003494547459199667,-0.0005272624980480687
278,1.3580718719359999,,-0.0003500733581685983,-0.0005273952799859823
46,1.3609559999999998,-0.00030004500900199243,,
3740,1.36623755912,,-0.0003506919707998002,-0.0005283732926312098
2827,1.36767444675,,-0.00035131058381379497,-0.0005285453901216286
409,1.371594251736,,-0.00035192919721036095,-0.0005290148691448571
5383,1.373402760816,,-0.0003525478109897208,-0.0005292314761136758
3289,1.374394971324,,-0.0003531664251516528,-0.0005293503141736806
758,1.377043381168,,-0.0003537850396963796,-0.0005296675169098144
1566,1.380133660704,,-0.0003544036546237906,-0.0005300376428276205
6956,1.3844411110600001,,-0.0003550222699337752,-0.0005305535505304177
6602,1.3904052495900001,,-0.000355640885626556,-0.0005312678814579675
1056,1.3906174181520001,,-0.0003562595017019113,-0.000531293293102068
309,1.393183143192,,-0.0003568781181600638,-0.0005316005925952709
4579,1.39576736386,,-0.0003574967350007918,-0.0005319101073286193
5756,1.3973547923460001,,-0.00035811535222431785,-0.000532100235250216
3486,1.39893379124,,-0.00035873396983053144,-0.0005322893535510196
3645,1.399365368508,,-0.00035935258781932193,-0.000532341043998619
2319,1.400385493288,,-0.00035997120619091195,-0.0005324632253793243
2831,1.402050477676,,-0.00036058982494507983,-0.0005326626422500516
3328,1.4063000482719998,,-0.00036120844408204817,-0.0005331716176352241
5022,1.4082394112159997,,-0.00036182706360159535,-0.0005334038971041993
1877,1.40856857598,,-0.0003624456835039439,-0.000533443321502208
6871,1.410049837436,,-0.0003630643037889833,-0.0005336207336908226
5298,1.410611891234,,-0.0003636829244566029,-0.000533688051444902
5714,1.411342484376,,-0.00036430154550702533,-0.0005337755553273423
1158,1.42227453408,,-0.000364920166940029,-0.0005350848980204738
1942,1.43313070703,,-0.00036553878875583636,-0.0005363851528777355
590,1.4334996614580002,,-0.0003661574109542259,-0.0005364293429242028
4315,1.434926194164,,-0.00036677603353542013,-0.0005366002001948599
1290,1.438170942054,,-0.00036739465649930853,-0.0005369888269442673
2712,1.444657694496,,-0.00036801327984578043,-0.0005377657518707042
352,1.45692415495,,-0.00036863190357505854,-0.0005392349182942848
5028,1.45711304064,,-0.00036925052768692107,-0.0005392575413251652
3815,1.46217452627,,-0.0003698691521815907,-0.0005398637605983547
4581,1.46541387732,,-0.0003704877770589569,-0.0005402517409627554
4245,1.46698084224,,-0.000371106402318909,-0.0005404394179422741
594,1.473759684878,,-0.00037172502796166954,-0.0005412513268080658
2219,1.476569001762,,-0.000372343653987017,-0.0005415878015437607
2767,1.4805835137199999,,-0.0003729622803951739,-0.0005420686237171883
6773,1.484925015076,,-0.0003735809071859186,-0.0005425886097428299
3258,1.485071013416,,-0.00037419953435947374,-0.0005426060961122542
5373,1.49222290088,,-0.00037481816191572867,-0.0005434626849356347
5044,1.494695579176,,-0.0003754367898545728,-0.0005437588401258318
728,1.5025899639940001,,-0.0003760554181762288,-0.0005447043586112111
6565,1.5036929099519998,,-0.00037667404688047494,-0.0005448364595684997
6615,1.51084882063,,-0.0003772926759675339,-0.0005456935302563062
2599,1.5160634046180002,,-0.00037791130543718393,-0.0005463180862752849
7237,1.517137434194,,-0.0003785299352896477,-0.0005464467238881406
2133,1.5258775882,,-0.00037914856552481464,-0.0005474935410079358
114,1.537228315358,,-0.00037976719614257406,-0.0005488530291248457
6247,1.538039074392,,-0.00038038582714314864,-0.000548950134557569
7060,1.54035283441,,-0.00038100445852631674,-0.000549227255944249
6767,1.5408294312000002,,-0.0003816230902923009,-0.0005492843384257098
4510,1.5411467314960001,,-0.0003822417224408795,-0.0005493223418043392
2444,1.543196350528,,-0.00038286035497227516,-0.000549567826756925
6170,1.5479556524659999,,-0.0003834789878863772,-0.0005501378531824952
4792,1.554056287128,,-0.00038409762118307516,-0.0005508685323903688
876,1.554562830776,,-0.00038471625486259154,-0.0005509292016374194
792,1.5555549100259998,,-0.00038533488892470477,-0.0005510480239765202
1006,1.557325213968,,-0.00038595352336963737,-0.0005512600550771683
3932,1.55911749528,,-0.00038657215819716767,-0.0005514747184297365
4413,1.561120317176,,-0.0003871907934075184,-0.0005517145984418272
3256,1.561375595936,,-0.00038780942900057885,-0.000551745173438115
3418,1.564117463734,,-0.0003884280649762385,-0.0005520735697282938
2432,1.572176462244,,-0.0003890467013347199,-0.0005530388041627077
6236,1.5816569580000002,,-0.0003896653380758014,-0.0005541742927656219
1718,1.5840946363800001,,-0.0003902839751997056,-0.0005544662559803417
4356,1.586121747398,,-0.0003909026127062109,-0.0005547090451252369
3537,1.5937035666300001,,-0.0003915212505955399,-0.0005556171273130108
3591,1.596878693864,,-0.0003921398888675819,-0.0005559974155257584
319,1.603387988748,,-0.00039275852752222647,-0.0005567770403833626
6037,1.60615789397,,-0.00039337716655969603,-0.0005571087947442823
5735,1.6159624659,,-0.0003939958059797691,-0.0005582830982796137
4052,1.626522322154,,-0.00039461444578266816,-0.0005595478629853245
3836,1.6371033623559998,,-0.00039523308596828267,-0.0005608151649139966
95,1.642121370396,,-0.00039585172653650204,-0.000561416176832086
5220,1.644092697996,,-0.00039647036748754886,-0.0005616522847403663
255,1.6448957025120001,,-0.00039708900882120147,-0.0005617484614065949
6385,1.6477986345479998,,-0.0003977076505376825,-0.0005620961485240988
4999,1.64920541184,,-0.0003983262926367703,-0.0005622646396687622
5850,1.649750395098,,-0.0003989449351186874,-0.000562329912866933
5905,1.6543474644760001,,-0.0003995635779833233,-0.0005628805085340657
5704,1.65447200331,,-0.0004001822212305673,-0.000562895424676667
3044,1.6558378601159998,,-0.0004008008648606421,-0.0005630590147331727
3427,1.656130371312,,-0.00040141950887332605,-0.0005630940490961248
