,time,survival_unbiased,survival_biased
511,289.17724,-0.05255725073867607,
512,290.019002,-0.05266265258330592,
513,290.327446,-0.05276806553865572,
514,290.73467,-0.05287348960706815,
515,291.408054,-0.05297892479088662,
516,292.43786,-0.053084371092455285,
517,292.68509600000004,-0.05318982851411905,
518,292.73556,-0.053295297058223556,
8451,292.960920384,,-0.020995750709045323
519,293.375864,-0.053400776727115296,
520,294.26093,-0.053506267523141166,
8452,294.384786528,,-0.02109825698764467
521,294.50849800000003,-0.053611769448649156,
522,294.64293599999996,-0.05371728250598787,
523,296.100164,-0.05382280669750666,
524,296.52031800000003,-0.05392834202555563,
8453,296.58519436,,-0.021200773774858375
525,296.632446,-0.054033888492485624,
526,296.745926,-0.05413944610064823,
527,297.149128,-0.05424501485239577,
528,297.509364,-0.05435059475008133,
529,299.39982799999996,-0.054456185796058855,
8454,299.65612224,,-0.021303301072841282
530,300.263728,-0.05456178799268267,
531,300.26986,-0.05466740134230821,
532,300.57643199999995,-0.05477302584729153,
533,300.661252,-0.05487866150998945,
8455,301.452733126,,-0.02140583888374878
534,301.79845,-0.0549843083327595,
535,301.89171000000005,-0.05508996631796001,
536,302.01758,-0.05519563546795001,
537,302.49975,-0.05530131578508931,
538,302.87635,-0.055407007271738445,
8456,303.84567119200005,,-0.021508387209737256
539,304.02841600000005,-0.05551270993025883,
540,304.68662,-0.055618423763012265,
541,305.129498,-0.055724148772361676,
8457,305.91080169599996,,-0.02161094605296343
542,307.47718199999997,-0.05582988496067059,
8458,307.55729085599995,,-0.021713515415584684
543,309.662308,-0.055935632330303305,
544,309.91255800000005,-0.05604139088362486,
545,309.98598599999997,-0.05614716062300105,
546,310.326994,-0.05625294155079841,
547,310.434006,-0.05635873366938424,
548,310.514326,-0.05646453698112658,
549,311.308666,-0.05657035148839435,
550,311.518154,-0.05667617719355686,
551,311.518684,-0.056782014098984535,
552,311.83148,-0.05688786220704842,
553,312.598356,-0.05699372152012032,
554,313.00113400000004,-0.0570995920405728,
8459,314.77036644000003,,-0.021816095299759395
555,315.33742,-0.05720547377077918,
556,315.666572,-0.05731136671311352,
557,315.858886,-0.057417270869950646,
558,316.659354,-0.057523186243666126,
559,316.889858,-0.057629112836636416,
560,317.096944,-0.057735050651238365,
561,317.266628,-0.05784099968984994,
562,317.523174,-0.05794695995484973,
563,317.635658,-0.0580529314486171,
564,317.676712,-0.05815891417353214,
8460,317.74070496,,-0.021918685707646275
565,318.094558,-0.05826490813197574,
8461,319.05564036000004,,-0.022021286641404805
566,319.11307400000004,-0.05837091332632951,
567,320.36046600000003,-0.05847692975897584,
8462,320.50734808000004,,-0.02212389810319503
568,321.229408,-0.05858295743229787,
569,321.469256,-0.05868899634867961,
570,322.642018,-0.05879504651050549,
571,322.99777,-0.05890110792016103,
572,323.319118,-0.059007180580032424,
573,323.41476,-0.05911326449250658,
574,323.993666,-0.059219359659971216,
575,324.00190200000003,-0.059325466084814774,
576,324.187262,-0.05943158376942647,
577,324.29717,-0.059537712716196275,
578,324.35731,-0.05964385292751493,
579,324.429892,-0.05975000440577405,
580,324.89612800000003,-0.05985616715336565,
581,325.822572,-0.05996234117268288,
582,325.84241,-0.060068526466119515,
583,328.22697600000004,-0.0601747230360701,
8463,328.307175,,-0.022226520095177983
8464,328.51214352,,-0.022329152619515038
584,328.64491200000003,-0.060280930884929945,
585,328.949746,-0.06038715001509513,
586,329.786308,-0.060493380428962476,
587,329.947632,-0.060599622128929595,
588,330.237072,-0.06070587511739484,
589,331.15574599999997,-0.060812139396757475,
590,331.17325400000004,-0.060918414969417134,
8465,331.183006464,,-0.022431795678368335
591,331.924498,-0.06102470183777461,
8466,332.02419419800003,,-0.022534449273900577
592,332.70709600000004,-0.06113100000423132,
8467,333.065153076,,-0.022637113408275466
593,333.45691600000004,-0.06123730947118945,
594,333.839742,-0.06134363024105197,
8468,334.09375201200004,,-0.022739788083657037
595,334.36317599999995,-0.061449962316222594,
596,335.206032,-0.06155630569910581,
597,335.54794,-0.06166266039210687,
598,335.700282,-0.06176902639763181,
599,336.069494,-0.06187540371808753,
8469,336.133472768,,-0.022842473302210096
600,336.39766,-0.06198179235588136,
601,336.68964,-0.06208819231342174,
602,336.851878,-0.06219460359311778,
603,336.92706599999997,-0.06230102619737934,
604,337.226636,-0.062407460128617046,
605,337.943738,-0.06251390538924231,
8470,338.33597676,,-0.022945169066100012
606,338.709628,-0.06262036198166732,
607,339.19613799999996,-0.06272682990830501,
8471,340.842038152,,-0.023047875377493157
608,341.10575,-0.06283330917156911,
609,341.38061200000004,-0.0629397997738742,
610,342.230674,-0.06304630171763533,
611,343.816022,-0.06315281500526863,
612,343.898012,-0.06325933963919093,
613,344.36287400000003,-0.06336587562181978,
8472,344.98720591999995,,-0.023150592238556228
614,345.00828,-0.06347242295557354,
8473,345.199038184,,-0.023253319651456706
615,345.625588,-0.06357898164287133,
616,346.091362,-0.06368555168613305,
8474,346.565348688,,-0.023356057618362625
617,347.251538,-0.06379213308777937,
618,347.80507400000005,-0.06389872585023171,
619,347.836838,-0.06400532997591243,
620,347.84630599999997,-0.06411194546724429,
8475,348.791610332,,-0.023458806141443033
621,350.615184,-0.06421857232665117,
622,351.288146,-0.06432521055655759,
8476,351.764941056,,-0.023561565222867297
8477,352.04194110400005,,-0.023664334864805462
8478,352.132351068,,-0.02376711506942858
623,352.134984,-0.0644318601593889,
624,352.18460999999996,-0.06453852113757118,
625,352.288902,-0.0646451934935313,
626,352.329446,-0.06475187722969691,
627,353.035946,-0.06485857234849643,
628,353.06127399999997,-0.06496527885235907,
629,354.318468,-0.0650719967437148,
630,354.520892,-0.06517872602499453,
631,354.615,-0.0652854666986295,
632,355.18066999999996,-0.0653922187670522,
8479,355.766157734,,-0.023869905838908027
8480,356.104089572,,-0.023972707175415962
633,356.133798,-0.0654989822326957,
8481,356.31494496,,-0.024075519081125114
634,356.65644199999997,-0.06560575709799385,
635,357.071578,-0.06571254336538135,
636,357.128724,-0.0658193410372936,
637,358.70168199999995,-0.06592615011616683,
638,358.817516,-0.06603297060443802,
639,359.752718,-0.06613980250454496,
640,359.778766,-0.06624664581892631,
641,360.14564399999995,-0.06635350055002118,
642,360.592556,-0.06646036670026982,
643,360.67523800000004,-0.06656724427211311,
8482,361.10469529,,-0.024178341558209204
644,361.350764,-0.06667413326799275,
645,361.648714,-0.06678103369035121,
8483,362.0421590080001,,-0.0242811746088423
8484,362.285738572,,-0.024384018235199235
8485,362.439235312,,-0.024486872439455423
646,362.639906,-0.06688794554163174,
647,362.904882,-0.06699486882427837,
648,363.181696,-0.06710180354073592,
649,363.356624,-0.06720874969345,
8486,363.974994114,,-0.02458973722378727
650,365.57937400000003,-0.06731570728486712,
651,366.974224,-0.0674226763174342,
652,367.68442,-0.06752965679359935,
653,367.694958,-0.06763664871581128,
8487,368.271678844,,-0.02469261259037152
654,369.60675799999996,-0.06774365208651953,
655,369.666846,-0.06785066690817444,
656,370.016642,-0.06795769318322709,
657,370.276544,-0.06806473091412937,
8488,370.627851386,,-0.024795498541385713
658,371.07736,-0.06817178010333398,
659,372.04791600000004,-0.06827884075329438,
660,372.23647600000004,-0.06838591286646493,
661,373.377168,-0.06849299644530045,
662,374.03819400000003,-0.06860009149225688,
663,374.426442,-0.06870719800979085,
664,374.542738,-0.06881431600035975,
665,375.38534000000004,-0.06892144546642182,
666,375.490852,-0.06902858641043601,
667,375.87503200000003,-0.06913573883486213,
668,376.038008,-0.06924290274216073,
669,376.223076,-0.06935007813479317,
670,376.457196,-0.06945726501522176,
671,376.48760200000004,-0.06956446338590917,
672,376.537418,-0.06967167324931926,
673,376.679602,-0.06977889460791659,
674,376.799906,-0.06988612746416646,
675,377.81697399999996,-0.06999337182053499,
676,377.894974,-0.07010062767948909,
677,378.824044,-0.07020789504349646,
678,379.198064,-0.0703151739150256,
679,379.778994,-0.07042246429654582,
680,380.891858,-0.07052976619052731,
681,381.57496000000003,-0.07063707959944071,
682,382.234392,-0.07074440452575784,
683,382.630746,-0.07085174097195114,
684,382.68161,-0.07095908894049392,
685,383.037792,-0.07106644843386022,
686,383.330086,-0.0711738194545249,
8489,383.48996324399997,,-0.02489839507900793
687,383.713836,-0.07128120200496366,
688,384.831606,-0.07138859608765291,
689,385.248014,-0.07149600170506994,
690,385.714972,-0.0716034188596929,
691,388.409554,-0.07171084755400044,
8490,388.526905776,,-0.02500130220541727
692,388.756954,-0.0718182877904723,
693,389.298762,-0.07192573957158893,
8491,389.71304352,,-0.025104219922793172
694,390.046834,-0.07203320289983162,
8492,390.39785428000005,,-0.025207148233315744
695,390.48961599999996,-0.07214067777768239,
696,390.999538,-0.07224816420762409,
8493,391.42963756800003,,-0.025310087139166104
8494,391.91906385,,-0.02541303664252571
8495,393.934133478,,-0.025515996745576797
697,394.529398,-0.07235566219214039,
698,394.659364,-0.07246317173371573,
699,397.262586,-0.07257069283483539,
700,397.407442,-0.07267822549798551,
701,397.571298,-0.07278576972565273,
702,398.79355400000003,-0.07289332552032485,
703,401.022506,-0.07300089288449028,
8496,401.215667864,,-0.02561896745050217
704,401.46155200000004,-0.07310847182063834,
8497,401.96556227599996,,-0.025721948759485646
705,402.513334,-0.0732160623312591,
706,402.738912,-0.0733236644188434,
707,403.525852,-0.07343127808588294,
708,404.07941,-0.0735389033348702,
709,404.357478,-0.07364654016829848,
710,405.168122,-0.07375418858866198,
711,406.30172600000003,-0.07386184859845535,
712,406.95031800000004,-0.07396952020017443,
713,407.05477,-0.07407720339631574,
714,407.41872600000005,-0.07418489818937657,
715,408.378592,-0.07429260458185508,
716,408.552214,-0.07440032257625016,
8498,409.66936608000003,,-0.025824940674711378
717,409.970306,-0.07450805217506158,
718,410.14795799999996,-0.07461579338078989,
719,411.291002,-0.07472354619593642,
8499,411.3657198,,-0.025927943198364303
8500,411.435851256,,-0.02603095633262992
8501,411.761918232,,-0.026133980079694752
720,412.686476,-0.07483131062300348,
8502,412.75419811200004,,-0.026237014441745646
721,412.939132,-0.0749390866644938,
8503,412.955221748,,-0.02634005942097025
722,413.011326,-0.07504687432291127,
723,413.12928000000005,-0.07515467360076047,
724,413.152504,-0.07526248450054684,
725,413.239442,-0.0753703070247766,
726,413.40565000000004,-0.07547814117595672,
727,414.13497600000005,-0.07558598695659507,
728,414.29742,-0.07569384436920029,
729,414.409684,-0.07580171341628185,
730,414.44615999999996,-0.07590959410035011,
8504,414.685410462,,-0.026443115019556762
731,414.812776,-0.07601748642391595,
732,414.84674800000005,-0.07612539038949137,
8505,415.30346332199997,,-0.02654618123969441
733,416.549382,-0.07623330599958907,
734,416.756538,-0.07634123325672258,
735,416.862964,-0.07644917216340624,
736,416.889392,-0.0765571227221552,
737,416.985152,-0.07666508493548543,
738,417.203206,-0.0767730588059137,
739,417.283714,-0.07688104433595762,
740,417.646354,-0.0769890415281357,
741,417.8703,-0.07709705038496693,
742,418.131504,-0.0772050709089715,
743,418.29542,-0.07731310310267026,
744,418.79424800000004,-0.07742114696858486,
8506,418.801034864,,-0.026649258083572748
745,419.051156,-0.07752920250923782,
746,421.015018,-0.07763726972715247,
747,421.153502,-0.07774534862485291,
748,421.877258,-0.0778534392048641,
749,422.069794,-0.0779615414697118,
8507,423.162033678,,-0.026752345553382125
750,423.575714,-0.07806965542192262,
751,423.76140000000004,-0.07817778106402407,
8508,424.29188961999995,,-0.026855443651313458
752,424.69780599999996,-0.07828591839854414,
753,424.854062,-0.078394067428012,
754,425.383438,-0.07850222815495753,
755,425.966952,-0.07861040058191139,
756,426.118274,-0.07871858471140511,
757,426.531034,-0.07882678054597102,
758,427.26334399999996,-0.07893498808814227,
8509,427.66222665600003,,-0.026958552379558676
759,427.9031,-0.07904320734045284,
760,428.615406,-0.07915143830543753,
8510,428.78915265399996,,-0.027061671740310045
761,429.775404,-0.07925968098563209,
762,430.616028,-0.0793679353835727,
763,430.68838400000004,-0.07947620150179678,
764,430.750896,-0.0795844793428424,
765,431.321818,-0.07969276890924851,
8511,431.91152892,,-0.027164801735760517
8512,432.11868580799995,,-0.027267942368104058
766,432.91411200000005,-0.07980107020355481,
8513,433.4555316000001,,-0.02737109363953497
767,433.68712800000003,-0.0799093832283019,
768,433.841586,-0.08001770798603118,
769,434.53303999999997,-0.08012604447928484,
770,435.334264,-0.08023439271060595,
771,437.953076,-0.0803427526825385,
8514,438.046176576,,-0.02747425555224835
772,439.314636,-0.08045112439762694,
773,440.221586,-0.08055950785841692,
774,441.66802,-0.0806679030674548,
775,441.675068,-0.08077631002728777,
776,441.961888,-0.08088472874046385,
777,442.32688,-0.08099315920953185,
778,443.030454,-0.08110160143704145,
779,443.059468,-0.08121005542554317,
8515,443.45334869000004,,-0.027577428108439862
780,443.750086,-0.08131852117758832,
781,443.798826,-0.0814269986957292,
782,444.03063000000003,-0.08153548798251854,
8516,444.172190568,,-0.02768061131030619
783,445.090358,-0.08164398904051029,
784,445.128804,-0.0817525018722591,
8517,445.80125948200003,,-0.027783805160044358
785,446.626846,-0.08186102648032045,
786,446.71083000000004,-0.08196956286725067,
8518,446.794467264,,-0.02788700965985218
787,446.8691,-0.0820781110356069,
8519,450.31475609600005,,-0.02799022481192804
788,450.3691,-0.08218667098794713,
789,451.06645000000003,-0.08229524272683017,
790,451.571586,-0.08240382625481565,
8520,452.90768995999997,,-0.028093450618471346
791,453.141766,-0.08251242157446421,
792,453.562002,-0.08262102868833691,
793,453.62906599999997,-0.08272964759899602,
794,454.29751799999997,-0.08283827830900452,
795,455.71815000000004,-0.08294692082092625,
8521,456.005889894,,-0.028196687081681836
796,456.15234999999996,-0.08305557513732584,
797,457.163466,-0.08316424126076881,
798,457.901842,-0.08327291919382147,
799,458.03424800000005,-0.08338160893905101,
800,458.20932400000004,-0.08349031049902542,
801,459.07347999999996,-0.08359902387631367,
802,459.59535,-0.08370774907348517,
803,459.65572,-0.0838164860931106,
804,459.928656,-0.08392523493776129,
805,459.990458,-0.08403399561000945,
806,460.54974599999997,-0.08414276811242809,
807,460.596308,-0.08425155244759111,
808,461.158396,-0.08436034861807322,
809,461.76899,-0.08446915662644996,
810,462.51686,-0.08457797647529774,
811,462.55606,-0.08468680816719393,
812,462.59409600000004,-0.08479565170471633,
813,463.089786,-0.08490450709044402,
814,463.561802,-0.08501337432695673,
815,464.531434,-0.08512225341683509,
816,464.692572,-0.08523114436266054,
817,464.96088799999995,-0.08534004716701536,
818,465.33457,-0.08544896183248271,
819,465.45167599999996,-0.08555788836164654,
820,465.779426,-0.08566682675709171,
821,467.05490399999996,-0.08577577702140397,
822,467.23098999999996,-0.08588473915716963,
823,467.405376,-0.08599371316697615,
8522,467.75717333999995,,-0.02829993420376006
824,468.847576,-0.08610269905341174,
825,468.916836,-0.08621169681906544,
826,469.05034600000005,-0.08632070646652718,
827,469.70543599999996,-0.08642972799838766,
828,469.883066,-0.08653876141723851,
829,470.091384,-0.08664780672567217,
8523,470.15992077600004,,-0.02840319198690712
830,470.90121600000003,-0.0867568639262819,
831,470.98209,-0.08686593302166198,
832,471.530246,-0.08697501401440717,
8524,471.801957504,,-0.028506460433325147
833,472.03133399999996,-0.0870841069071134,
834,472.213318,-0.08719321170237737,
8525,472.798306974,,-0.02860973954521662
835,473.633928,-0.0873023284027966,
836,474.214762,-0.0874114570109695,
837,474.278956,-0.08752059752949529,
838,474.86260999999996,-0.08762974996097406,
839,475.315962,-0.08773891430800675,
840,476.314006,-0.08784809057319515,
8526,476.538840864,,-0.028713029324784804
841,476.545248,-0.08795727875914203,
842,476.73809600000004,-0.08806647886845063,
843,476.81019,-0.08817569090372546,
844,476.90189399999997,-0.08828491486757167,
845,477.059146,-0.08839415076259535,
